CODIGO_SINIESTRO,CODIGO_VEHICULO,CODIGO_PERSONA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_PERSONA,GRAVEDAD,LUGAR_ATENCION_LESIONADO,LUGAR_DE_DEFUNCION,SITUACION_DE_PERSONA,PAIS_DE_NACIONALIDAD,EDAD,SEXO,POSEE_LICENCIA,ESTADO_LICENCIA,CLASE_LICENCIA,SE_SOMETIO_A_DOSAJE_ETILICO_CUALITATIVO,RESULTADO_DEL_DOSAJE_ETILICO_CUALITATIVO,SE_SOMETIO_A_DOSAJE_ETILICO_CUANTITATIVO,VEHICULO,FECHA,ANIO,MES,DIA,HORA,CLASE_DE_SINIESTRO,CAUSA,CAUSA_ESPECIFICA,TIPO_DE_VIA,CODIGO_DE_CARRETERA,RED_VIAL
A-2023-04-98,V-2023-04-98-1,P-2023-04-98-1-2,APURIMAC,COTABAMBAS,COYLLURQUI,PASAJERO,FALLECIDO,,,IDENTIFICADO,,18,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,CAMIONETA PICK UP,02/04/2023,2023,ABRIL,DOMINGO,1,VOLCADURA,N/I,N/I,CARRETERA DEPARTAMENTAL,AP-114,DEPARTAMENTAL
A-2023-04-99,V-2023-04-99-1,P-2023-04-99-1-1,APURIMAC,ABANCAY,ABANCAY,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,23,MASCULINO,SE DESCONOCE,VIGENTE,A II A,,NO SE REALIZO,,AUTOMÓVIL,19/04/2023,2023,ABRIL,MIÉRCOLES,6,ESPECIAL,N/I,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2023-04-99,V-2023-04-99-1,P-2023-04-99-1-2,APURIMAC,ABANCAY,ABANCAY,PASAJERO,FALLECIDO,,,IDENTIFICADO,,58,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,19/04/2023,2023,ABRIL,MIÉRCOLES,6,ESPECIAL,N/I,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2023-04-99,V-2023-04-99-1,P-2023-04-99-1-3,APURIMAC,ABANCAY,ABANCAY,PASAJERO,FALLECIDO,,,IDENTIFICADO,,60,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,19/04/2023,2023,ABRIL,MIÉRCOLES,6,ESPECIAL,N/I,N/I,CARRETERA NACIONAL,PE-3S,NACIONAL
A-2023-05-100,V-2023-05-100-1,P-2023-05-100-1-1,APURIMAC,ABANCAY,CURAHUASI,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,25,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,MOTOCICLETA,31/05/2023,2023,MAYO,MIÉRCOLES,15,DESPISTE,N/I,N/I,CARRETERA DEPARTAMENTAL,AP-112,DEPARTAMENTAL
A-2023-05-10,V-2023-05-10-1,P-2023-05-10-1-1,LIMA,LIMA,PACHACAMAC,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,14/05/2023,2023,MAYO,DOMINGO,23,ATROPELLO FUGA,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-101,V-2023-05-101-1,P-2023-05-101-1-2,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,35,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-101,V-2023-05-101-1,P-2023-05-101-1-3,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,19,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-10,V-2023-05-10-1,P-2023-05-10-1-2,LIMA,LIMA,PACHACAMAC,PEATÓN,FALLECIDO,,,IDENTIFICADO,,29,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,14/05/2023,2023,MAYO,DOMINGO,23,ATROPELLO FUGA,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-101,V-2023-05-101-2,P-2023-05-101-2-2,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,37,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-101,V-2023-05-101-2,P-2023-05-101-2-3,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,0,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-101,V-2023-05-101-2,P-2023-05-101-2-4,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,9,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-101,V-2023-05-101-2,P-2023-05-101-2-5,PIURA,SECHURA,RINCONADA LLICUAR,OCUPANTE,LESIONADO,,,IDENTIFICADO,,16,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,TRIMOTO PASAJERO,14/05/2023,2023,MAYO,DOMINGO,19,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ADELANTAR INDEBIDAMENTE,CARRETERA VECINAL,PI-1040,VECINAL
A-2023-05-103,V-2023-05-103-1,P-2023-05-103-1-1,LORETO,MAYNAS,SAN JUAN BAUTISTA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,42,MASCULINO,SE DESCONOCE,VENCIDA,B II C,,NO SE REALIZO,,MOTOCICLETA,02/05/2023,2023,MAYO,MARTES,18,CHOQUE,N/I,N/I,CARRETERA DEPARTAMENTAL,LO-103,DEPARTAMENTAL
A-2023-05-103,V-2023-05-103-1,P-2023-05-103-1-2,LORETO,MAYNAS,SAN JUAN BAUTISTA,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,68,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,02/05/2023,2023,MAYO,MARTES,18,CHOQUE,N/I,N/I,CARRETERA DEPARTAMENTAL,LO-103,DEPARTAMENTAL
A-2023-05-103,V-2023-05-103-2,P-2023-05-103-2-1,LORETO,MAYNAS,SAN JUAN BAUTISTA,CONDUCTOR,ILESO,,,IDENTIFICADO,,52,MASCULINO,SE DESCONOCE,VIGENTE,A III C,,NO SE REALIZO,,CAMIÓN,02/05/2023,2023,MAYO,MARTES,18,CHOQUE,N/I,N/I,CARRETERA DEPARTAMENTAL,LO-103,DEPARTAMENTAL
A-2023-05-104,V-2023-05-104-1,P-2023-05-104-1-1,LORETO,MAYNAS,SAN JUAN BAUTISTA,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,27,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,TRIMOTO PASAJERO,24/05/2023,2023,MAYO,MIÉRCOLES,20,CHOQUE,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-104,V-2023-05-104-2,P-2023-05-104-2-1,LORETO,MAYNAS,SAN JUAN BAUTISTA,CONDUCTOR,FALLECIDO,,,IDENTIFICADO,,38,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,MOTOCICLETA,24/05/2023,2023,MAYO,MIÉRCOLES,20,CHOQUE,N/I,N/I,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-105,V-2023-05-105-1,P-2023-05-105-1-1,LORETO,MAYNAS,IQUITOS,CONDUCTOR,LESIONADO,,,IDENTIFICADO,,54,FEMENINO,SE DESCONOCE,VIGENTE,B II B,,NO SE REALIZO,,MOTOCICLETA,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2023-05-105,V-2023-05-105-1,P-2023-05-105-1-2,LORETO,MAYNAS,IQUITOS,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,78,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2023-05-105,V-2023-05-105-2,P-2023-05-105-2-1,LORETO,MAYNAS,IQUITOS,CONDUCTOR,ILESO,,,IDENTIFICADO,,75,MASCULINO,SE DESCONOCE,VENCIDA,A I,,NO SE REALIZO,,AUTOMÓVIL,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2023-05-105,V-2023-05-105-3,P-2023-05-105-3-1,LORETO,MAYNAS,IQUITOS,CONDUCTOR,ILESO,,,IDENTIFICADO,,34,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,TRIMOTO PASAJERO,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,N/I,N/I,CALLE,NO CORRESPONDE,URBANO
A-2023-05-106,V-2023-05-106-1,P-2023-05-106-1-11,ICA,CHINCHA,GROCIO PRADO,PASAJERO,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,44,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,NO,ÓMNIBUS,01/05/2023,2023,MAYO,LUNES,23,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-107,V-2023-05-107-1,P-2023-05-107-1-1,CALLAO,CALLAO,VENTANILLA,CONDUCTOR,ILESO,,,IDENTIFICADO,,39,MASCULINO,SE DESCONOCE,VIGENTE,A III A,,NO SE REALIZO,,MINIBUS,26/05/2023,2023,MAYO,VIERNES,8,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-20,NACIONAL
A-2023-05-107,V-2023-05-107-1,P-2023-05-107-1-2,CALLAO,CALLAO,VENTANILLA,OCUPANTE,FALLECIDO,,,IDENTIFICADO,,39,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MINIBUS,26/05/2023,2023,MAYO,VIERNES,8,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-20,NACIONAL
A-2023-05-107,V-2023-05-107-1,P-2023-05-107-1-3,CALLAO,CALLAO,VENTANILLA,OCUPANTE,LESIONADO,,,IDENTIFICADO,,58,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MINIBUS,26/05/2023,2023,MAYO,VIERNES,8,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-20,NACIONAL
A-2023-05-107,V-2023-05-107-1,P-2023-05-107-1-4,CALLAO,CALLAO,VENTANILLA,OCUPANTE,LESIONADO,,,IDENTIFICADO,,40,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MINIBUS,26/05/2023,2023,MAYO,VIERNES,8,DESPISTE,N/I,N/I,CARRETERA NACIONAL,PE-20,NACIONAL
A-2023-05-1,V-2023-05-1-1,P-2023-05-1-1-1,PUNO,PUNO,CAPACHICA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,NO INDICA,NO INDICA,SE DESCONOCE,FUGADO,FUGADO,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,01/05/2023,2023,MAYO,LUNES,18,CHOQUE FUGA,NO IDENTIFICA LA CAUSA,N/I,CARRETERA DEPARTAMENTAL,PU-119,DEPARTAMENTAL
A-2023-05-112,V-2023-05-112-1,P-2023-05-112-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,53,MASCULINO,SI,VIGENTE,A III C,,NO SE REALIZO,,AUTOMÓVIL,28/05/2023,2023,MAYO,DOMINGO,5,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-112,V-2023-05-112-1,P-2023-05-112-1-2,LIMA,LIMA,SAN MARTIN DE PORRES,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,63,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,28/05/2023,2023,MAYO,DOMINGO,5,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-113,V-2023-05-113-1,P-2023-05-113-1-1,LIMA,LIMA,LIMA,CONDUCTOR,ILESO,,,IDENTIFICADO,,24,MASCULINO,SI,VIGENTE,B II C,,NO SE REALIZO,,MOTOCICLETA,27/05/2023,2023,MAYO,SÁBADO,20,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-113,V-2023-05-113-1,P-2023-05-113-1-2,LIMA,LIMA,LIMA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,42,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MOTOCICLETA,27/05/2023,2023,MAYO,SÁBADO,20,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-114,V-2023-05-114-1,P-2023-05-114-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,34,MASCULINO,SE DESCONOCE,VENCIDA,A III C,,NO SE REALIZO,,MINIBUS,27/05/2023,2023,MAYO,SÁBADO,20,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-114,V-2023-05-114-1,P-2023-05-114-1-2,LIMA,LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,49,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MINIBUS,27/05/2023,2023,MAYO,SÁBADO,20,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-115,V-2023-05-115-1,P-2023-05-115-1-1,LIMA,LIMA,PUEBLO LIBRE,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,35,MASCULINO,SI,VIGENTE,A III C,,NO SE REALIZO,,ÓMNIBUS,29/05/2023,2023,MAYO,LUNES,17,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-115,V-2023-05-115-1,P-2023-05-115-1-2,LIMA,LIMA,PUEBLO LIBRE,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,29,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,ÓMNIBUS,29/05/2023,2023,MAYO,LUNES,17,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-116,V-2023-05-116-1,P-2023-05-116-1-1,LIMA,LIMA,LURIGANCHO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,22,MASCULINO,SI,VIGENTE,A II B,,NO SE REALIZO,,CAMIÓN,29/05/2023,2023,MAYO,LUNES,16,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-117,V-2023-05-117-1,P-2023-05-117-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,63,MASCULINO,SI,VIGENTE,A I,,NO SE REALIZO,,CAMIONETA PICK UP,30/05/2023,2023,MAYO,MARTES,7,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CALLE,NO CORRESPONDE,URBANO
A-2023-05-118,V-2023-05-118-1,P-2023-05-118-1-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,63,MASCULINO,SI,VIGENTE,A III C,,NO SE REALIZO,,MINIBUS,31/05/2023,2023,MAYO,MIÉRCOLES,19,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-118,V-2023-05-118-1,P-2023-05-118-1-2,LIMA,LIMA,VILLA EL SALVADOR,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,35,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,MINIBUS,31/05/2023,2023,MAYO,MIÉRCOLES,19,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-119,V-2023-05-119-1,P-2023-05-119-1-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,34,MASCULINO,SI,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-119,V-2023-05-119-2,P-2023-05-119-2-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,,54,MASCULINO,SI,VIGENTE,A III C,,NO SE REALIZO,,AUTOMÓVIL,26/05/2023,2023,MAYO,VIERNES,21,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-120,V-2023-05-120-1,P-2023-05-120-1-1,LIMA,LIMA,PUEBLO LIBRE,CONDUCTOR,ILESO,,,IDENTIFICADO,,42,MASCULINO,SI,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,26/05/2023,2023,MAYO,VIERNES,20,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-120,V-2023-05-120-2,P-2023-05-120-2-1,LIMA,LIMA,PUEBLO LIBRE,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,21,MASCULINO,SI,VIGENTE,B I,,NO SE REALIZO,,MOTOCICLETA,26/05/2023,2023,MAYO,VIERNES,20,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-05-121,V-2023-05-121-1,P-2023-05-121-1-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,40,MASCULINO,SI,VIGENTE,A III C,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,24/05/2023,2023,MAYO,MIÉRCOLES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-121,V-2023-05-121-2,P-2023-05-121-2-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CONDUCTOR,LESIONADO,OTRO,,IDENTIFICADO,,22,MASCULINO,SE DESCONOCE,SIN LICENCIA,SIN LICENCIA,,NO SE REALIZO,,AUTOMÓVIL,24/05/2023,2023,MAYO,MIÉRCOLES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-121,V-2023-05-121-2,P-2023-05-121-2-2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PASAJERO,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,18,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,24/05/2023,2023,MAYO,MIÉRCOLES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-121,V-2023-05-121-2,P-2023-05-121-2-3,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PASAJERO,LESIONADO,OTRO,,NO IDENTIFICADO,,NO INDICA,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,24/05/2023,2023,MAYO,MIÉRCOLES,14,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-122,V-2023-05-122-1,P-2023-05-122-1-2,LIMA,LIMA,ATE,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,NO INDICA,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,VEHICULO NO IDENTIFICADO,19/05/2023,2023,MAYO,VIERNES,6,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-05-123,V-2023-05-123-1,P-2023-05-123-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,36,MASCULINO,SE DESCONOCE,VENCIDA,A II B,,NO SE REALIZO,,MINIBUS,22/05/2023,2023,MAYO,LUNES,20,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-123,V-2023-05-123-2,P-2023-05-123-2-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,22,MASCULINO,SI,VIGENTE,B II C,,NO SE REALIZO,,TRIMOTO PASAJERO,22/05/2023,2023,MAYO,LUNES,20,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-05-124,V-2023-05-124-1,P-2023-05-124-1-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,34,MASCULINO,SI,VIGENTE,A III B,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,21/05/2023,2023,MAYO,DOMINGO,23,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-124,V-2023-05-124-1,P-2023-05-124-1-2,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,PERÚ,NO INDICA,FEMENINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,REMOLCADOR-SEMIREMOLQUE,21/05/2023,2023,MAYO,DOMINGO,23,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-125,V-2023-05-125-1,P-2023-05-125-1-1,LIMA,LIMA,LURIN,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,24,MASCULINO,SI,VIGENTE,OTRO,,NO SE REALIZO,,MOTOCICLETA,21/05/2023,2023,MAYO,DOMINGO,6,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-125,V-2023-05-125-2,P-2023-05-125-2-1,LIMA,LIMA,LURIN,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,60,MASCULINO,SI,VIGENTE,A II B,,NO SE REALIZO,,AUTOMÓVIL,21/05/2023,2023,MAYO,DOMINGO,6,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-126,V-2023-05-126-1,P-2023-05-126-1-1,LIMA,LIMA,LURIN,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,SI,VIGENTE,A I,,NO SE REALIZO,,AUTOMÓVIL,20/05/2023,2023,MAYO,SÁBADO,23,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-05-126,V-2023-05-126-1,P-2023-05-126-1-2,LIMA,LIMA,LURIN,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,NO INDICA,MASCULINO,SE DESCONOCE,NO CONDUCTOR,NO CONDUCTOR,,NO SE REALIZO,,AUTOMÓVIL,20/05/2023,2023,MAYO,SÁBADO,23,ATROPELLO,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),CARRETERA NACIONAL,PE-1S,NACIONAL
