CODIGO_SINIESTRO,FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_FALLECIDOS,CANTIDAD_DE_LESIONADOS,CANTIDAD_DE_VEHICULOS_DANADOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,COD_CARRETERA,EXISTE_CICLOVIA,COORDENADAS_LATITUD,COORDENADAS_LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,EXISTE_SENAL_VERTICAL,CLASIFICACION_DE_LA_SENAL_VERTICAL_N_1,CLASIFICACION_DE_LA_SENAL_VERTICAL_N_2,EXISTE_SENAL_HORIZONTAL,CAUSA_FACTOR_PRINCIPAL,CAUSA_ESPECIFICA
A-2022-09-109,22/09/2022,01:45,DESPISTE,1,0,0,LAMBAYEQUE,CHICLAYO,PICSI,URBANA,CARRETERA,DEPARTAMENTAL,LA-111,NO,-6.714112,-79.771723,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-09-145,22/09/2022,03:40,CHOQUE,1,0,2,PUNO,AZANGARO,ARAPA,RURAL,CARRETERA,DEPARTAMENTAL,PU-113,NO,-15.1471139689651,-70.1195686157301,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL
A-2022-09-259,22/09/2022,08:00,CHOQUE,1,3,,JUNIN,CHANCHAMAYO,CHANCHAMAYO,RURAL,CARRETERA,NACIONAL,PE-22B,NO,-11.0099001517961,-75.3148358568203,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2022-09-130,22/09/2022,20:50,CHOQUE,1,1,2,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-7.452841,-79.491639,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-09-81,22/09/2022,23:00,CAÍDA DE PASAJERO,1,0,,PUNO,CHUCUITO,POMATA,RURAL,CARRETERA,NACIONAL,PE-3S,NO,-16.3188653,-69.2619712,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2023-09-100,22/09/2023,01:20,CHOQUE,1,1,,PIURA,PIURA,VEINTISEIS DE OCTUBRE,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-5.152539,-80.696009,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,,
A-2023-09-137,22/09/2023,09:45,CHOQUE,1,1,,LIMA,LIMA,LIMA,URBANA,CARRETERA,NACIONAL,PE-1N,NO,-12.03497018,-77.01010964,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2023-09-119,22/09/2023,17:15,ATROPELLO,1,0,,PUNO,HUANCANE,TARACO,RURAL,CARRETERA,NACIONAL,PE-34H,NO,-15.2768256,-69.9119287,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA
A-2021-10-198,22/10/2021,13:26,CHOQUE,1,0,0,LIMA,LIMA,SANTIAGO DE SURCO,URBANA,PASAJE,URBANO,NO CORRESPONDE,SI,-12.1025840081482,-76.9783154216116,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2021-10-200,22/10/2021,16:00,CHOQUE,1,0,0,LIMA,LIMA,LOS OLIVOS,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-11.97158,-77.07601,DESPEJADO,ESCOLAR,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2021-10-88,22/10/2021,19:45,CHOQUE,1,2,2,ICA,PISCO,INDEPENDENCIA,RURAL,CARRETERA,NACIONAL,PE-28A,NO,-13.6855428000241,-76.0458459672964,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-189,22/10/2022,03:20,CHOQUE,1,0,2,ICA,PISCO,SAN ANDRES,URBANA,CARRETERA,NACIONAL,PE-1SG,NO,-13.724683,-76.222012,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-150,22/10/2022,05:30,CHOQUE,1,2,4,PIURA,SECHURA,SECHURA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-5.782483,-80.546068,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,,
A-2022-10-27,22/10/2022,06:00,DESPISTE,5,0,1,AREQUIPA,CAYLLOMA,MAJES,RURAL,CARRETERA,DEPARTAMENTAL,AR-105,NO,-16.4297463,-72.3623792,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-67,22/10/2022,07:30,CHOQUE,1,0,,ANCASH,SANTA,NUEVO CHIMBOTE,URBANA,CARRETERA,NACIONAL,PE-1N,NO,-9.146313,-78.511861,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-101,22/10/2022,11:10,DESPISTE,1,1,1,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,NO,-6.4135619,-77.360909,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-82,22/10/2022,16:15,ATROPELLO,1,0,1,LA LIBERTAD,TRUJILLO,EL PORVENIR,URBANA,CALLE,URBANO,NO CORRESPONDE,NO,-8.0857057398436,-79.0104391301517,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-10-190,22/10/2022,16:40,CHOQUE,1,0,2,ICA,PISCO,SAN ANDRES,URBANA,CARRETERA,NACIONAL,PE-1S,NO,-13.713836389379,-76.1543477081319,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-10-34,22/10/2022,18:26,ATROPELLO,1,0,0,CUSCO,CUSCO,WANCHAQ,URBANA,CARRETERA,NACIONAL,PE-3S,NO,-13.5330045,-71.9584463,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),,NO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA
A-2022-10-19,22/10/2022,19:40,DESPISTE,1,0,1,CUSCO,ESPINAR,ESPINAR,URBANA,CARRETERA,NACIONAL,PE-3SK,NO,-14.8136964494165,-71.3922152394181,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2022-10-122,22/10/2022,21:00,ATROPELLO,1,0,1,CALLAO,CALLAO,CALLAO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-11.9761301,-77.127638817,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL PEATÓN,ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-10-161,22/10/2022,22:30,DESPISTE,1,0,1,LAMBAYEQUE,LAMBAYEQUE,OLMOS,RURAL,CARRETERA,VECINAL,PI-938,NO,-5.857127,-79.651379,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,CASCAJO/RIPIO,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2023-10-119,22/10/2023,02:10,DESPISTE,1,0,,LIMA,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-11.99458396,-77.10969428,DESPEJADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2023-10-120,22/10/2023,05:50,DESPISTE,1,0,,LIMA,LIMA,PUNTA NEGRA,RURAL,CARRETERA,NACIONAL,PE-1S,NO,-12.349599,-76.807167,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2023-10-89,22/10/2023,11:00,CHOQUE CON OBJETO FIJO,1,0,,JUNIN,JAUJA,RICRAN,RURAL,CARRETERA,DEPARTAMENTAL,JU-103,NO,-11.5554476608361,-75.5164735513548,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,,
A-2023-10-121,22/10/2023,12:40,CHOQUE,2,0,,LIMA,LIMA,CHORRILLOS,URBANA,CARRETERA,NACIONAL,PE-1S,NO,-12.2099753736251,-76.9755383020849,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2023-10-30,22/10/2023,17:40,DESPISTE,1,11,,AREQUIPA,AREQUIPA,CAYMA,URBANA,CALLE,URBANO,NO CORRESPONDE,NO,-16.2952277,-71.5448658,DESPEJADO,COMERCIAL,TRAMO RECTO,INCLINADA,TROCHA,,,,,NO IDENTIFICA LA CAUSA,
A-2023-10-134,22/10/2023,19:00,ATROPELLO,1,0,1,AYACUCHO,HUANTA,HUANTA,URBANA,CARRETERA,VECINAL,AY-619,NO,-12.9384113,-74.2502121999999,DESPEJADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,NO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA
A-2023-10-135,22/10/2023,19:00,ATROPELLO FUGA,1,0,2,TACNA,TACNA,LA YARADA LOS PALOS,RURAL,CARRETERA,NACIONAL,PE-1SD,NO,-18.150442,-70.444978,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA
A-2023-10-78,22/10/2023,23:00,CHOQUE,1,9,2,ICA,CHINCHA,CHINCHA BAJA,RURAL,CARRETERA,NACIONAL,PE-1S,NO,-13.490222,-76.139538,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA
A-2021-11-203,22/11/2021,20:10,ATROPELLO,1,0,1,LIMA,BARRANCA,PATIVILCA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-10.7013133056793,-77.7793888494621,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-11-65,22/11/2022,03:10,DESPISTE,2,1,1,PUNO,LAMPA,SANTA LUCIA,RURAL,CARRETERA,NACIONAL,PE-34A,NO,-15.6652879,-70.6545816,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL
A-2022-11-17,22/11/2022,17:00,ATROPELLO FUGA,1,0,0,ICA,ICA,PARCONA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-14.063521,-75.72083,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-11-93,22/11/2022,18:20,ATROPELLO,1,0,1,LA LIBERTAD,TRUJILLO,LA ESPERANZA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-8.083166,-79.042984,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,NO DAR PASO PREFERENTE AL PEATÓN
A-2022-11-236,22/11/2022,19:45,ATROPELLO,1,0,,LIMA,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-12.21334091,-76.93672424,DESPEJADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-11-56,22/11/2022,22:11,DESPISTE,1,0,1,PUNO,CHUCUITO,POMATA,RURAL,CARRETERA,NACIONAL,PE-3S,NO,-16.258607033241,-69.3123578319745,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2023-11-58,22/11/2023,05:50,CHOQUE,2,4,2,LIMA,HUAURA,HUAURA,URBANA,CARRETERA,NACIONAL,PE-1NE,NO,-11.06209,-77.55274,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2023-11-93,22/11/2023,12:15,ATROPELLO,1,0,1,AREQUIPA,CAYLLOMA,ACHOMA,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,NO,-15.6858186513221,-71.6811662831479,SOLEADO,RURAL,OTRO,INCLINADA,TROCHA,,,,,NO IDENTIFICA LA CAUSA,
A-2023-11-41,22/11/2023,21:30,CHOQUE FUGA,1,1,,PUNO,CHUCUITO,POMATA,RURAL,CARRETERA,DEPARTAMENTAL,PU-130,,-16.2880844058182,-69.2259101218504,,,,,,,,,,,
A-2023-11-130,22/11/2023,23:30,CHOQUE,1,0,,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-1N,NO,-11.88600505,-77.06853415,DESPEJADO,ESCOLAR,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,,
A-2021-12-223,22/12/2021,06:30,DESPISTE,1,0,1,LIMA,LIMA,SAN MARTIN DE PORRES,URBANA,CARRETERA,NACIONAL,PE-1N,NO,-12.0133494,-77.0603835,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2021-12-54,22/12/2021,07:30,CHOQUE,1,1,2,ANCASH,POMABAMBA,POMABAMBA,RURAL,CARRETERA,NACIONAL,PE-14C,NO,-8.83035904609811,-77.4414409934902,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2021-12-111,22/12/2021,13:00,DESPISTE,1,0,1,LA LIBERTAD,OTUZCO,USQUIL,RURAL,CARRETERA,DEPARTAMENTAL,LI-111,NO,-7.842541,-78.347061,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,NO IDENTIFICA LA CAUSA,
A-2021-12-108,22/12/2021,15:15,CHOQUE,1,0,2,LA LIBERTAD,PACASMAYO,SAN JOSE,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-7.337082,-79.495932,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-12-131,22/12/2021,17:20,CHOQUE,1,0,1,CUSCO,CHUMBIVILCAS,SANTO TOMAS,RURAL,CARRETERA,NACIONAL,PE-3SG,NO,-14.437471,-72.08432,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2021-12-109,22/12/2021,19:00,ATROPELLO,1,0,1,LA LIBERTAD,VIRU,VIRU,RURAL,CARRETERA,VECINAL,LI-1122,NO,-8.42211123013117,-78.8321399921427,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-12-123,22/12/2021,19:20,CHOQUE,1,0,2,PUNO,AZANGARO,ASILLO,RURAL,CARRETERA,NACIONAL,PE-34B,NO,-14.7454638110475,-70.3543804087206,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN SENTIDO CONTRARIO
A-2021-12-110,22/12/2021,21:15,CHOQUE,1,0,2,LA LIBERTAD,VIRU,VIRU,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-8.430496,-78.776379,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-12-86,22/12/2022,05:20,CHOQUE,2,2,1,ANCASH,CASMA,CASMA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-9.445646,-78.350371,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-12-36,22/12/2022,10:00,ATROPELLO,1,1,1,ICA,ICA,SANTIAGO,RURAL,CARRETERA,NACIONAL,PE-1S,NO,-14.1853908,-75.7144103,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-12-167,22/12/2022,13:30,DESPISTE,2,5,,LIMA,LIMA,ATE,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-12.0422365708488,-76.9108307018181,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-12-40,22/12/2022,20:30,ATROPELLO FUGA,1,0,1,AREQUIPA,AREQUIPA,CERRO COLORADO,URBANA,CARRETERA,DEPARTAMENTAL,AR-123,NO,-16.346203,-71.606285,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,NO IDENTIFICA LA CAUSA,
A-2023-12-109,22/12/2023,17:45,ATROPELLO,1,0,,LIMA,LIMA,LIMA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-12.05552699,-77.08157899,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,NO,,
A-2021-01-205,23/01/2021,02:47,CHOQUE,1,2,2,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-18.050638,-70.251433,SOLEADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),SI,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2021-01-301,23/01/2021,06:00,CHOQUE FUGA,1,1,2,JUNIN,CONCEPCION,CONCEPCION,URBANA,CARRETERA,NACIONAL,PE-3S,NO,-11.9108847,-75.3279751,LLUVIOSO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,,
A-2021-01-287,23/01/2021,07:00,CHOQUE,1,2,2,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,RURAL,CARRETERA,NACIONAL,PE-34H,NO,-14.9045924015088,-69.7541340962868,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN SENTIDO CONTRARIO
A-2021-01-362,23/01/2021,08:31,CHOQUE,1,1,2,AYACUCHO,HUAMANGA,VINCHOS,URBANA,CARRETERA,NACIONAL,PE-28A,NO,-13.341398,-74.538772,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL
A-2021-01-271,23/01/2021,13:00,ATROPELLO,1,0,,LIMA,LIMA,LOS OLIVOS,URBANA,AVENIDA,URBANO,NO CORRESPONDE,NO,-11.991702,-77.070611,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2021-01-272,23/01/2021,17:35,ATROPELLO,1,0,0,LIMA,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,NACIONAL,PE-1N,NO,-11.897187,-77.067866,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2021-01-244,23/01/2021,19:30,VOLCADURA,2,4,1,HUANCAVELICA,HUAYTARA,OCOYO,RURAL,CARRETERA,DEPARTAMENTAL,HV-121,NO,-13.968207,-75.049075,DESPEJADO,RURAL,SINUOSA,INCLINADA,TROCHA,,,,,INFRAESTRUCTURA Y ENTORNO VIAL,SUPERFICIE DETERIORADA
A-2021-01-218,23/01/2021,19:50,ATROPELLO,1,0,1,CUSCO,URUBAMBA,OLLANTAYTAMBO,RURAL,CARRETERA,NACIONAL,PE-28B,NO,-13.258314,-72.250823,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),PREVENTIVA (P),SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2021-01-176,23/01/2021,20:25,DESPISTE,2,0,1,AREQUIPA,AREQUIPA,CERRO COLORADO,URBANA,CARRETERA,NACIONAL,PE-34A,NO,-16.3944495,-71.5835,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,SI,REGULADORA (R),,SI,,
A-2021-01-198,23/01/2021,23:30,ATROPELLO FUGA,1,0,1,CUSCO,CANCHIS,MARANGANI,RURAL,CARRETERA,VECINAL,CU-1421,NO,-14.304823,-71.000242,LLUVIOSO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR)
A-2022-01-272,23/01/2022,00:10,CHOQUE,1,0,2,PUNO,LAMPA,CALAPUJA,RURAL,CARRETERA,NACIONAL,PE-3S,NO,-15.3065146,-70.2330651,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPERICIA DEL CONDUCTOR,
A-2022-01-220,23/01/2022,01:30,DESPISTE,1,0,1,LAMBAYEQUE,LAMBAYEQUE,TUCUME,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,NO,-6.509704,-79.841312,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-97,23/01/2022,01:30,DESPISTE,2,0,1,ICA,PISCO,INDEPENDENCIA,URBANA,CARRETERA,NACIONAL,PE-28A,NO,-13.716453,-75.970584,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-265,23/01/2022,03:30,CHOQUE,1,1,2,PIURA,SECHURA,SECHURA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-6.026737,-80.522233,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-191,23/01/2022,04:00,CHOQUE,1,0,2,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,URBANA,CARRETERA,NACIONAL,PE-5N,NO,-6.047933,-76.979441,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2022-01-253,23/01/2022,04:31,DESPISTE,1,0,1,CUSCO,PAUCARTAMBO,COLQUEPATA,RURAL,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,NO,-13.3671075798466,-71.6703778511338,NUBLADO,RURAL,CURVA,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2022-01-225,23/01/2022,06:30,ATROPELLO FUGA,1,0,0,LAMBAYEQUE,CHICLAYO,POMALCA,RURAL,CARRETERA,DEPARTAMENTAL,LA-116,NO,-6.7727843,-79.7700622,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-338,23/01/2022,09:30,CHOQUE,2,0,1,ICA,CHINCHA,TAMBO DE MORA,RURAL,CARRETERA,NACIONAL,PE-1SE,NO,-13.4760752783067,-76.1839681188437,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,NO,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR)
A-2022-01-181,23/01/2022,10:30,ATROPELLO,1,0,1,PUNO,HUANCANE,HUATASANI,RURAL,CARRETERA,NACIONAL,PE-34H,NO,-15.0495215666255,-69.8017402974006,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD
A-2022-01-334,23/01/2022,12:50,DESPISTE,1,40,,LIMA,BARRANCA,PARAMONGA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-10.63917854,-77.85469021,DESPEJADO,RURAL,CURVA,PLANA ,ASFALTADA,SI,PREVENTIVA (P),,NO,,
A-2022-01-256,23/01/2022,17:20,ATROPELLO,1,0,1,LAMBAYEQUE,CHICLAYO,LA VICTORIA,RURAL,CARRETERA,NACIONAL,PE-1N,NO,-6.801423,-79.850091,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-263,23/01/2022,18:00,CHOQUE,4,4,,PIURA,PIURA,CASTILLA,RURAL,CARRETERA,NACIONAL,PE-1NJ,NO,-5.166927,-80.528331,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-264,23/01/2022,19:30,CHOQUE FUGA,1,0,,PIURA,MORROPON,CHULUCANAS,RURAL,CARRETERA,NACIONAL,PE-1NR,NO,-5.0048659,-80.2229152,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
A-2022-01-324,23/01/2022,20:00,ATROPELLO FUGA,1,1,2,HUANUCO,HUANUCO,PILLCO MARCA,URBANA,CARRETERA,NACIONAL,PE-3N,NO,-10.011339,-76.235949,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL PEATÓN,ESTADO DE EBRIEDAD Y/O DROGADICCIÓN
A-2022-01-291,23/01/2022,21:30,CHOQUE,1,1,2,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,RURAL,CARRETERA,NACIONAL,PE-1NI,NO,-6.8718087,-79.3298177,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NO IDENTIFICA LA CAUSA,
