CODIGO_SINIESTRO,CODIGO_VEHICULO,DEPARTAMENTO,PROVINCIA,DISTRITO,SITUACION_VEHICULO,ESTADO_MODALIDAD,MODALIDAD_DE_TRANSPORTE,ELEMENTO_TRANSPORTADO,AMBITO_SERVICIO,POSEE_SEGURO,ESTADO_SOAT,TIPO_SEGURO,COMPANIA_SEGURO,POSEE_CITV,ESTADO_CITV,LUGAR_IMPACTO_VEHICULO,VEHICULO,TIPO_SINIESTRO,FECHA,ANO,MES,DIA,HORA,CODIGO_DE_CARRETERA,TIPO_DE_VIA
A-2023-02-3,V-2023-02-3-2,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,PROVINCIAL,SI,VIGENTE,OTRO,,SI,VIGENTE,FRONTAL-IZQUIERDA,ÓMNIBUS,CHOQUE,06/02/2023,2023,FEBRERO,LUNES,1,PE-5N,CARRETERA
A-2023-02-32,V-2023-02-32-1,LA LIBERTAD,VIRU,CHAO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,ATROPELLO,25/02/2023,2023,FEBRERO,SÁBADO,7,LI-122,CARRETERA
A-2023-02-33,V-2023-02-33-1,PUNO,PUNO,PUNO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,6,PE-1N,CARRETERA
A-2023-02-33,V-2023-02-33-2,PUNO,PUNO,PUNO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-DERECHA,CAMIONETA PICK UP,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,6,PE-1N,CARRETERA
A-2023-02-34,V-2023-02-34-1,AREQUIPA,AREQUIPA,LA JOYA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,OTROS,SI,VIGENTE,FRONTAL-CENTRO,AUTOMÓVIL,CHOQUE,19/02/2023,2023,FEBRERO,DOMINGO,5,PE-1S,CARRETERA
A-2023-02-34,V-2023-02-34-2,AREQUIPA,AREQUIPA,LA JOYA,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-CENTRO,CAMIÓN,CHOQUE,19/02/2023,2023,FEBRERO,DOMINGO,5,PE-1S,CARRETERA
A-2023-02-35,V-2023-02-35-1,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,AUTOMÓVIL,CHOQUE,23/02/2023,2023,FEBRERO,JUEVES,15,PE-34A,CARRETERA
A-2023-02-35,V-2023-02-35-2,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VENCIDO,FRONTAL-CENTRO,AUTOMÓVIL,CHOQUE,23/02/2023,2023,FEBRERO,JUEVES,15,PE-34A,CARRETERA
A-2023-02-36,V-2023-02-36-1,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,PERSONAS,DISTRITAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-IZQUIERDA,ÓMNIBUS,ATROPELLO,25/02/2023,2023,FEBRERO,SÁBADO,18,NO CORRESPONDE,AVENIDA
A-2023-02-37,V-2023-02-37-1,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,IDENTIFICADO,HABILITADO,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,DESPISTE,26/02/2023,2023,FEBRERO,DOMINGO,14,PE-10A,CARRETERA
A-2023-02-38,V-2023-02-38-1,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,CAMIONETA PICK UP,ATROPELLO,25/02/2023,2023,FEBRERO,SÁBADO,23,PE-1S,CARRETERA
A-2023-02-39,V-2023-02-39-1,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,CRECER SEGUROS,SI,VIGENTE,FRONTAL-CENTRO,AUTOMÓVIL,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,21,PE-1S,CARRETERA
A-2023-02-39,V-2023-02-39-2,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,21,PE-1S,CARRETERA
A-2023-02-40,V-2023-02-40-1,AREQUIPA,AREQUIPA,YURA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,DESPISTE,28/02/2023,2023,FEBRERO,MARTES,6,PE-34A,CARRETERA
A-2023-02-4,V-2023-02-4-1,HUANUCO,LEONCIO PRADO,PUCAYACU,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,FRONTAL-DERECHA,TRIMOTO PASAJERO,ATROPELLO,13/02/2023,2023,FEBRERO,LUNES,19,PE-5N,CARRETERA
A-2023-02-41,V-2023-02-41-1,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,CENTRO-CENTRO,CAMIONETA PICK UP,DESPISTE,20/02/2023,2023,FEBRERO,LUNES,8,AN-1307,CARRETERA
A-2023-02-42,V-2023-02-42-1,CUSCO,CHUMBIVILCAS,VELILLE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,MAPFRE,NO CORRESPONDE,NO APLICA,,CAMIONETA PICK UP,ATROPELLO,11/02/2023,2023,FEBRERO,SÁBADO,11,PE-3SG,CARRETERA
A-2023-02-43,V-2023-02-43-1,ANCASH,HUARAZ,HUARAZ,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,ÓMNIBUS,ATROPELLO,11/02/2023,2023,FEBRERO,SÁBADO,20,PE-3N,CARRETERA
A-2023-02-44,V-2023-02-44-1,ANCASH,BOLOGNESI,CAJACAY,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,FRONTAL-DERECHA,AUTOMÓVIL,CHOQUE,24/02/2023,2023,FEBRERO,VIERNES,20,PE-1N,CARRETERA
A-2023-02-44,V-2023-02-44-2,ANCASH,BOLOGNESI,CAJACAY,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,24/02/2023,2023,FEBRERO,VIERNES,20,PE-1N,CARRETERA
A-2023-02-45,V-2023-02-45-1,ANCASH,RECUAY,CATAC,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,FRONTAL-CENTRO,AUTOMÓVIL,DESPISTE,16/02/2023,2023,FEBRERO,JUEVES,7,PE-1NA,CARRETERA
A-2023-02-47,V-2023-02-47-1,CUSCO,CUSCO,SAN JERONIMO,IDENTIFICADO,NO HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,MINIBUS,CAÍDA DE PASAJERO,10/02/2023,2023,FEBRERO,VIERNES,10,CU-1297,CARRETERA
A-2023-02-48,V-2023-02-48-1,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,IDENTIFICADO,HABILITADO,SERENAZGO,PERSONAS,DISTRITAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-DERECHA,CAMIONETA PICK UP,ATROPELLO,16/02/2023,2023,FEBRERO,JUEVES,12,NO CORRESPONDE,AVENIDA
A-2023-02-49,V-2023-02-49-1,CUSCO,QUISPICANCHI,CAMANTI,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,26/02/2023,2023,FEBRERO,DOMINGO,23,PE-30C,CARRETERA
A-2023-02-50,V-2023-02-50-1,CUSCO,CHUMBIVILCAS,COLQUEMARCA,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,,CAMIÓN,VOLCADURA,20/02/2023,2023,FEBRERO,LUNES,21,CU-1556,CARRETERA
A-2023-02-5,V-2023-02-5-1,PUNO,PUNO,PUNO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,VOLCADURA,16/02/2023,2023,FEBRERO,JUEVES,21,PE-36B,CARRETERA
A-2023-02-51,V-2023-02-51-1,LIMA,HUAURA,VEGUETA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,ATROPELLO,28/02/2023,2023,FEBRERO,MARTES,17,PE-1N,CARRETERA
A-2023-02-51,V-2023-02-51-2,LIMA,HUAURA,VEGUETA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,CENTRO-IZQUIERDA,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,28/02/2023,2023,FEBRERO,MARTES,17,PE-1N,CARRETERA
A-2023-02-52,V-2023-02-52-1,HUANCAVELICA,ACOBAMBA,ROSARIO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,FRONTAL-CENTRO,TRIMOTO CARGA,DESPISTE,19/02/2023,2023,FEBRERO,DOMINGO,16,PE-3SM,CARRETERA
A-2023-02-53,V-2023-02-53-1,LIMA,HUAURA,SAYAN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE CON OBJETO FIJO,03/02/2023,2023,FEBRERO,VIERNES,4,LM-659,CARRETERA
A-2023-02-54,V-2023-02-54-1,CUSCO,CALCA,TARAY,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,DESPISTE,05/02/2023,2023,FEBRERO,DOMINGO,22,PE-28G,CARRETERA
A-2023-02-55,V-2023-02-55-1,CUSCO,QUISPICANCHI,URCOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,CRECER SEGUROS,SI,VIGENTE,,AUTOMÓVIL,ATROPELLO FUGA,25/02/2023,2023,FEBRERO,SÁBADO,22,PE-3S,CARRETERA
A-2023-02-56,V-2023-02-56-1,CUSCO,ESPINAR,OCORURO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE CON OBJETO FIJO,20/02/2023,2023,FEBRERO,LUNES,4,PE-34J,CARRETERA
A-2023-02-57,V-2023-02-57-1,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,IDENTIFICADO,NO HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,REGIONAL,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,,CAMIÓN,ATROPELLO,05/02/2023,2023,FEBRERO,DOMINGO,19,PE-28B,CARRETERA
A-2023-02-58,V-2023-02-58-1,CUSCO,CANCHIS,SICUANI,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,VOLCADURA,27/02/2023,2023,FEBRERO,LUNES,19,PE-3S,CARRETERA
A-2023-02-59,V-2023-02-59-1,CUSCO,QUISPICANCHI,CCARHUAYO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,DESPISTE,25/02/2023,2023,FEBRERO,SÁBADO,19,CU-116,CARRETERA
A-2023-02-60,V-2023-02-60-1,CUSCO,QUISPICANCHI,CUSIPATA,IDENTIFICADO,NO HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,REGIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,MINIBUS,VOLCADURA,28/02/2023,2023,FEBRERO,MARTES,9,PE-3S,CARRETERA
A-2023-02-6,V-2023-02-6-1,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,OTRO,,SI,VIGENTE,FRONTAL-DERECHA,CAMIONETA PANEL,DESPISTE,14/02/2023,2023,FEBRERO,MARTES,9,PE-1N,CARRETERA
A-2023-02-61,V-2023-02-61-1,APURIMAC,CHINCHEROS,ANCO_HUALLO,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,DISTRITAL,SI,VENCIDO,SOAT,LA POSITIVA,NO,NO REGISTRA,FRONTAL-IZQUIERDA,TRIMOTO PASAJERO,CHOQUE CON OBJETO FIJO,11/02/2023,2023,FEBRERO,SÁBADO,5,PE-3S,CARRETERA
A-2023-02-62,V-2023-02-62-1,CUSCO,CANCHIS,SICUANI,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,CHOQUE FUGA,17/02/2023,2023,FEBRERO,VIERNES,17,PE-3S,CARRETERA
A-2023-02-62,V-2023-02-62-2,CUSCO,CANCHIS,SICUANI,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,BICICLETA,CHOQUE FUGA,17/02/2023,2023,FEBRERO,VIERNES,17,PE-3S,CARRETERA
A-2023-02-64,V-2023-02-64-1,CAJAMARCA,CHOTA,COCHABAMBA,IDENTIFICADO,HABILITADO,CARGA,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,CAMIONETA PICK UP,DESPISTE,04/02/2023,2023,FEBRERO,SÁBADO,5,PE-3N,CARRETERA
A-2023-02-65,V-2023-02-65-1,CAJAMARCA,SAN IGNACIO,NAMBALLE,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,05/02/2023,2023,FEBRERO,DOMINGO,2,PE-3N,CARRETERA
A-2023-02-66,V-2023-02-66-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,07/02/2023,2023,FEBRERO,MARTES,14,NO CORRESPONDE,AVENIDA
A-2023-02-66,V-2023-02-66-2,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,SI,VIGENTE,SOAT,INTERSEGUROS,NO,NO REGISTRA,,CAMIONETA RURAL,CHOQUE,07/02/2023,2023,FEBRERO,MARTES,14,NO CORRESPONDE,AVENIDA
A-2023-02-67,V-2023-02-67-1,CAJAMARCA,CAJAMARCA,MAGDALENA,IDENTIFICADO,NO CORRESPONDE,PUBLICO URBANO,,,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,TRIMOTO CARGA,DESPISTE,20/02/2023,2023,FEBRERO,LUNES,19,PE-08,CARRETERA
A-2023-02-68,V-2023-02-68-1,CAJAMARCA,CHOTA,HUAMBOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,,,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,TRIMOTO PASAJERO,VOLCADURA,26/02/2023,2023,FEBRERO,DOMINGO,14,PE-06A,CARRETERA
A-2023-02-68,V-2023-02-68-2,CAJAMARCA,CHOTA,HUAMBOS,IDENTIFICADO,HABILITADO,CARGA,,,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,CAMIÓN,VOLCADURA,26/02/2023,2023,FEBRERO,DOMINGO,14,PE-06A,CARRETERA
A-2023-02-69,V-2023-02-69-1,CAJAMARCA,CAJAMARCA,CAJAMARCA,IDENTIFICADO,HABILITADO,CARGA,,,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,REMOLCADOR,CAÍDA DE PASAJERO,11/02/2023,2023,FEBRERO,SÁBADO,5,PE-3N,CARRETERA
A-2023-02-70,V-2023-02-70-1,ICA,CHINCHA,EL CARMEN,FUGADO,NO CORRESPONDE,NO CORRESPONDE,PERSONAS,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO,01/02/2023,2023,FEBRERO,MIÉRCOLES,5,PE-1N,CARRETERA
A-2023-02-7,V-2023-02-7-1,LA LIBERTAD,TRUJILLO,LAREDO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,02/02/2023,2023,FEBRERO,JUEVES,5,PE-10A,CARRETERA
A-2023-02-71,V-2023-02-71-1,ICA,ICA,ICA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO CORRESPONDE,NO APLICA,,CAMIONETA RURAL,ATROPELLO,17/02/2023,2023,FEBRERO,VIERNES,20,IC-105,CARRETERA
A-2023-02-72,V-2023-02-72-1,ICA,PISCO,SAN CLEMENTE,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,23/02/2023,2023,FEBRERO,JUEVES,21,PE-1S,CARRETERA
A-2023-02-73,V-2023-02-73-1,ICA,PISCO,PARACAS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,POSTERIOR-DERECHA,AUTOMÓVIL,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,13,PE-1SF,CARRETERA
A-2023-02-73,V-2023-02-73-2,ICA,PISCO,PARACAS,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO CORRESPONDE,NO APLICA,,AUTOMÓVIL,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,13,PE-1SF,CARRETERA
A-2023-02-74,V-2023-02-74-1,LAMBAYEQUE,CHICLAYO,PATAPO,IDENTIFICADO,NO CORRESPONDE,SERVICIO ESPECIAL DE PASAJEROS,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,DESPISTE,05/02/2023,2023,FEBRERO,DOMINGO,10,LA-117,CARRETERA
A-2023-02-75,V-2023-02-75-1,LAMBAYEQUE,LAMBAYEQUE,OLMOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGUROS,SI,VIGENTE,,AUTOMÓVIL,CHOQUE,10/02/2023,2023,FEBRERO,VIERNES,11,PE-1NJ,CARRETERA
A-2023-02-75,V-2023-02-75-2,LAMBAYEQUE,LAMBAYEQUE,OLMOS,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,CAMIÓN,CHOQUE,10/02/2023,2023,FEBRERO,VIERNES,11,PE-1NJ,CARRETERA
A-2023-02-76,V-2023-02-76-1,LAMBAYEQUE,LAMBAYEQUE,MORROPE,FUGADO,NO CORRESPONDE,NO CORRESPONDE,PERSONAS,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,12/02/2023,2023,FEBRERO,DOMINGO,4,PE-1N,CARRETERA
A-2023-02-77,V-2023-02-77-1,LAMBAYEQUE,CHICLAYO,LAGUNAS,IDENTIFICADO,NO CORRESPONDE,REGULAR(INTERPROVINCIAL),PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,ÓMNIBUS,CHOQUE,17/02/2023,2023,FEBRERO,VIERNES,7,PE-1N,CARRETERA
A-2023-02-77,V-2023-02-77-2,LAMBAYEQUE,CHICLAYO,LAGUNAS,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,,CAMIÓN,CHOQUE,17/02/2023,2023,FEBRERO,VIERNES,7,PE-1N,CARRETERA
A-2023-02-78,V-2023-02-78-1,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,,CAMIÓN,ATROPELLO,21/02/2023,2023,FEBRERO,MARTES,16,PE-1NB,CARRETERA
A-2023-02-79,V-2023-02-79-1,LAMBAYEQUE,CHICLAYO,REQUE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,DESPISTE,24/02/2023,2023,FEBRERO,VIERNES,4,PE-1N,CARRETERA
A-2023-02-80,V-2023-02-80-1,LAMBAYEQUE,CHICLAYO,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,REGULAR(INTERPROVINCIAL),PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,ÓMNIBUS,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,18,PE-1N,CARRETERA
A-2023-02-80,V-2023-02-80-2,LAMBAYEQUE,CHICLAYO,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO CORRESPONDE,NO APLICA,,MOTOCICLETA,CHOQUE,26/02/2023,2023,FEBRERO,DOMINGO,18,PE-1N,CARRETERA
A-2023-02-8,V-2023-02-8-1,LA LIBERTAD,TRUJILLO,HUANCHACO,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,ATROPELLO,05/02/2023,2023,FEBRERO,DOMINGO,19,PE-1N,CARRETERA
A-2023-02-81,V-2023-02-81-1,LAMBAYEQUE,CHICLAYO,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,,AUTOMÓVIL,CHOQUE,28/02/2023,2023,FEBRERO,MARTES,9,LA-778,CARRETERA
A-2023-02-81,V-2023-02-81-2,LAMBAYEQUE,CHICLAYO,LA VICTORIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,,BICICLETA,CHOQUE,28/02/2023,2023,FEBRERO,MARTES,9,LA-778,CARRETERA
A-2023-02-83,V-2023-02-83-1,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,POSTERIOR-IZQUIERDA,REMOLCADOR-SEMIREMOLQUE,CHOQUE,02/02/2023,2023,FEBRERO,JUEVES,17,JU-507,CARRETERA
A-2023-02-83,V-2023-02-83-2,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,IDENTIFICADO,NO CORRESPONDE,OTRO,,,SI,VIGENTE,OTRO,,NO,NO REGISTRA,,TRIMOTO PASAJERO,CHOQUE,02/02/2023,2023,FEBRERO,JUEVES,17,JU-507,CARRETERA
A-2023-02-9,V-2023-02-9-1,AREQUIPA,ISLAY,ISLAY,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VENCIDO,SOAT,RIMAC,SI,VIGENTE,,CAMIONETA PICK UP,DESPISTE,04/02/2023,2023,FEBRERO,SÁBADO,11,PE-34,CARRETERA
A-2023-02-94,V-2023-02-94-1,ANCASH,SANTA,NEPEÑA,IDENTIFICADO,HABILITADO,REGULAR(INTERPROVINCIAL),PERSONAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,FRONTAL-IZQUIERDA,ÓMNIBUS,CHOQUE,06/02/2023,2023,FEBRERO,LUNES,3,PE-1N,CARRETERA
A-2023-02-94,V-2023-02-94-2,ANCASH,SANTA,NEPEÑA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO REGISTRA,,,NO,NO REGISTRA,,MOTOCICLETA,CHOQUE,06/02/2023,2023,FEBRERO,LUNES,3,PE-1N,CARRETERA
A-2023-02-95,V-2023-02-95-1,ANCASH,SANTA,NUEVO CHIMBOTE,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,FRONTAL-CENTRO,AUTOMÓVIL,ATROPELLO,27/02/2023,2023,FEBRERO,LUNES,6,PE-1N,CARRETERA
